record_id,year,employee_id,facility_id,facility_name,country,region,department,gender,ethnicity,job_level,is_leadership,current_salary,training_hours,had_injury,left_company,parental_leave_taken
WF-0000188,2022,EMP-00188,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Asian,Junior,False,42102.78,28.8,False,False,False
WF-0000189,2022,EMP-00189,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Asian,Senior,False,85626.3,24.5,False,False,False
WF-0000190,2022,EMP-00190,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Hispanic,Junior,False,47664.81,25.3,False,False,False
WF-0000191,2022,EMP-00191,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Asian,Senior,False,107731.13,26.1,False,False,True
WF-0000192,2022,EMP-00192,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Senior,False,91539.88,24.8,False,False,False
WF-0000193,2022,EMP-00193,FAC-001,Chicago Main Plant,USA,North America,Engineering,Non-Binary,White,Junior,False,41706.21,25.7,False,False,False
WF-0000194,2022,EMP-00194,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Senior,False,83980.15,22.8,False,False,False
WF-0000195,2022,EMP-00195,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Mid-Level,False,69265.95,25.2,False,False,False
WF-0000196,2022,EMP-00196,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Junior,False,42617.41,25.8,False,False,False
WF-0000197,2022,EMP-00197,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Asian,Mid-Level,False,51148.48,,False,False,False
WF-0000198,2022,EMP-00198,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Manager,True,115263.31,28.6,False,False,False
WF-0000199,2022,EMP-00199,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Hispanic,Junior,False,52377.0,26.9,False,False,False
WF-0000200,2022,EMP-00200,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Asian,Manager,True,127306.35,25.8,False,False,True
WF-0000201,2022,EMP-00201,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Mid-Level,False,76150.35,24.8,False,False,False
WF-0000202,2022,EMP-00202,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Black,Senior,False,97180.31,22.9,False,False,False
WF-0000203,2022,EMP-00203,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Hispanic,Junior,False,45861.6,24.6,True,False,False
WF-0000204,2022,EMP-00204,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Senior,False,71067.05,26.1,False,False,False
WF-0000205,2022,EMP-00205,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Director,True,179955.75,25.9,False,False,False
WF-0000206,2022,EMP-00206,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Senior,False,82878.69,24.5,False,False,False
WF-0000207,2022,EMP-00207,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Hispanic,Manager,True,120700.83,29.3,False,False,False
WF-0000208,2022,EMP-00208,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Senior,False,74500.95,28.2,False,True,False
WF-0000209,2022,EMP-00209,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Junior,False,40199.45,25.1,True,False,False
WF-0000210,2022,EMP-00210,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Hispanic,Mid-Level,False,74131.86,27.2,False,False,False
WF-0000211,2022,EMP-00211,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Hispanic,Manager,True,127954.74,28.6,False,False,False
WF-0000212,2022,EMP-00212,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Asian,Junior,False,35100.6,26.7,False,False,False
WF-0000213,2022,EMP-00213,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Black,Manager,True,110109.67,25.7,False,False,False
WF-0000214,2022,EMP-00214,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Black,C-Suite,True,393889.54,22.4,False,False,False
WF-0000215,2022,EMP-00215,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Mid-Level,False,53476.27,25.9,False,False,False
WF-0000216,2022,EMP-00216,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Junior,False,39923.5,24.5,False,False,False
WF-0000217,2022,EMP-00217,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Mid-Level,False,59394.25,24.8,False,False,False
WF-0000218,2022,EMP-00218,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Asian,Senior,False,81609.53,25.4,False,False,False
WF-0000219,2022,EMP-00219,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Other,Mid-Level,False,64145.47,25.6,False,False,False
WF-0000220,2022,EMP-00220,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Junior,False,39777.62,25.2,False,True,False
WF-0000221,2022,EMP-00221,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Asian,VP,True,171340.54,23.3,False,False,False
WF-0000222,2022,EMP-00222,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Hispanic,Mid-Level,False,77038.8,22.5,False,False,True
WF-0000223,2022,EMP-00223,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Mid-Level,False,66914.51,27.6,False,False,False
WF-0000224,2022,EMP-00224,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Hispanic,Mid-Level,False,77179.3,29.4,False,False,False
WF-0000225,2022,EMP-00225,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Mid-Level,False,57958.26,26.2,False,False,False
WF-0000226,2022,EMP-00226,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Asian,Mid-Level,False,48980.12,23.8,False,False,False
WF-0000227,2022,EMP-00227,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,VP,True,225991.21,28.0,False,False,False
WF-0000228,2022,EMP-00228,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Manager,True,92744.62,30.1,False,False,False
WF-0000229,2022,EMP-00229,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Mid-Level,False,46717.65,28.4,False,False,False
WF-0000230,2022,EMP-00230,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Black,Mid-Level,False,52067.61,28.7,False,False,False
WF-0000231,2022,EMP-00231,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Junior,False,45596.33,23.7,False,False,False
WF-0000232,2022,EMP-00232,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Asian,Mid-Level,False,60852.83,24.9,False,False,False
WF-0000233,2022,EMP-00233,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Asian,Junior,False,29976.76,28.4,False,False,False
WF-0000234,2022,EMP-00234,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Asian,Senior,False,86110.81,23.6,False,False,True
WF-0000235,2022,EMP-00235,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Mid-Level,False,73394.56,24.9,False,True,False
WF-0000236,2022,EMP-00236,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Manager,True,102082.11,26.4,False,False,False
WF-0000237,2022,EMP-00237,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Black,Mid-Level,False,60544.26,27.1,False,False,False
WF-0000238,2022,EMP-00238,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Other,Junior,False,50472.17,25.4,False,False,False
WF-0000239,2022,EMP-00239,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Asian,Mid-Level,False,59237.07,26.0,False,False,False
WF-0000240,2022,EMP-00240,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Asian,Mid-Level,False,55384.16,26.3,False,False,False
WF-0000241,2022,EMP-00241,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Other,Mid-Level,False,59863.13,25.5,True,False,False
WF-0000242,2022,EMP-00242,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Junior,False,45265.73,25.0,False,False,False
WF-0000243,2022,EMP-00243,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Hispanic,VP,True,197544.22,25.8,False,False,False
WF-0000244,2022,EMP-00244,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Hispanic,Mid-Level,False,59121.48,24.9,False,True,False
WF-0000245,2022,EMP-00245,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Mid-Level,False,56517.5,27.8,False,True,False
WF-0000246,2022,EMP-00246,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Manager,True,104795.14,26.6,False,False,False
WF-0000247,2022,EMP-00247,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Asian,Junior,False,42322.98,25.9,False,False,True
WF-0000248,2022,EMP-00248,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Senior,False,94349.6,25.5,False,False,False
WF-0000249,2022,EMP-00249,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Mid-Level,False,55210.47,28.1,False,False,False
WF-0000250,2022,EMP-00250,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Mid-Level,False,64148.1,25.3,False,False,False
WF-0000251,2022,EMP-00251,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Asian,VP,True,302757.05,,False,False,False
WF-0000252,2022,EMP-00252,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Manager,True,115085.63,28.4,False,True,True
WF-0000253,2022,EMP-00253,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Junior,False,33171.22,27.0,False,False,False
WF-0000254,2022,EMP-00254,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Junior,False,34484.67,22.8,False,False,False
WF-0000255,2022,EMP-00255,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Manager,True,118550.08,25.2,False,False,False
WF-0000256,2022,EMP-00256,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Asian,Mid-Level,False,56977.8,24.3,False,False,False
WF-0000257,2022,EMP-00257,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Manager,True,116559.56,23.6,False,True,False
WF-0000258,2022,EMP-00258,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Hispanic,Senior,False,82866.61,28.2,True,False,False
WF-0000259,2022,EMP-00259,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Mid-Level,False,59742.09,26.8,False,True,False
WF-0000260,2022,EMP-00260,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Mid-Level,False,76606.03,20.9,False,False,False
WF-0000261,2022,EMP-00261,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Asian,Mid-Level,False,76932.34,26.0,False,False,False
WF-0000262,2022,EMP-00262,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Mid-Level,False,51390.92,24.7,False,False,False
WF-0000263,2022,EMP-00263,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Junior,False,37997.04,27.9,False,False,False
WF-0000264,2022,EMP-00264,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Asian,Manager,True,103209.39,24.7,False,False,False
WF-0000265,2022,EMP-00265,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Hispanic,Mid-Level,False,50293.37,26.6,False,False,False
WF-0000266,2022,EMP-00266,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Other,Junior,False,54446.65,26.6,False,False,False
WF-0000267,2022,EMP-00267,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Manager,True,113209.95,24.4,False,False,False
WF-0000268,2022,EMP-00268,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Asian,Junior,False,52913.98,24.0,False,False,False
WF-0000269,2022,EMP-00269,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Other,Junior,False,49706.46,30.1,False,False,False
WF-0000270,2022,EMP-00270,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Director,True,161303.03,26.8,False,False,False
WF-0000271,2022,EMP-00271,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Manager,True,138753.4,26.1,True,False,False
WF-0000272,2022,EMP-00272,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Junior,False,36828.03,28.4,False,False,False
WF-0000273,2022,EMP-00273,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Mid-Level,False,68958.76,29.5,False,False,False
WF-0000274,2022,EMP-00274,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Director,True,151386.55,29.0,False,False,False
WF-0000275,2022,EMP-00275,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Hispanic,Senior,False,95934.12,23.3,False,False,False
WF-0000276,2022,EMP-00276,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Junior,False,30788.95,26.1,False,False,False
WF-0000277,2022,EMP-00277,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Hispanic,Junior,False,34287.63,25.4,False,False,False
WF-0000278,2022,EMP-00278,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Junior,False,46420.24,29.8,False,False,False
WF-0000279,2022,EMP-00279,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Director,True,166878.05,27.4,False,True,False
WF-0000280,2022,EMP-00280,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Asian,Manager,True,112156.18,23.4,False,False,False
WF-0000281,2022,EMP-00281,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Junior,False,48137.53,22.3,False,False,False
WF-0000282,2022,EMP-00282,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Senior,False,85411.9,29.2,False,False,False
WF-0000283,2022,EMP-00283,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Black,Senior,False,82295.6,26.0,False,False,False
WF-0000284,2022,EMP-00284,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Black,Mid-Level,False,62821.43,25.9,False,False,True
WF-0000285,2022,EMP-00285,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Other,Junior,False,41298.09,25.3,False,False,False
WF-0000286,2022,EMP-00286,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Mid-Level,False,64177.07,24.3,False,True,False
WF-0000287,2022,EMP-00287,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Asian,Manager,True,112590.43,26.1,False,True,True
WF-0000288,2022,EMP-00288,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Hispanic,Director,True,147232.43,27.6,False,True,False
WF-0000289,2022,EMP-00289,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Manager,True,100508.29,25.9,False,False,False
WF-0000290,2022,EMP-00290,FAC-001,Chicago Main Plant,USA,North America,Engineering,Non-Binary,Other,Manager,True,124497.93,28.1,False,False,False
WF-0000291,2022,EMP-00291,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Mid-Level,False,58259.38,27.4,False,True,False
WF-0000292,2022,EMP-00292,FAC-001,Chicago Main Plant,USA,North America,Engineering,Non-Binary,Asian,Junior,False,36177.46,27.8,False,False,False
WF-0000293,2022,EMP-00293,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,White,Mid-Level,False,59560.19,26.4,False,False,False
WF-0000294,2022,EMP-00294,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Asian,Junior,False,49791.63,25.7,False,True,False
WF-0000295,2022,EMP-00295,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Junior,False,39180.19,23.7,False,False,False
WF-0000296,2022,EMP-00296,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Asian,Mid-Level,False,60019.91,28.0,True,False,False
WF-0000297,2022,EMP-00297,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,Asian,Senior,False,83236.74,26.5,False,False,False
WF-0000298,2022,EMP-00298,FAC-001,Chicago Main Plant,USA,North America,Engineering,Non-Binary,White,Mid-Level,False,61614.81,25.5,False,True,False
WF-0000299,2022,EMP-00299,FAC-001,Chicago Main Plant,USA,North America,Engineering,Male,White,Senior,False,90661.34,23.7,True,True,False
WF-0000300,2022,EMP-00300,FAC-001,Chicago Main Plant,USA,North America,Engineering,Female,Black,Director,True,123965.8,28.5,False,False,False
WF-0000301,2022,EMP-00301,FAC-001,Chicago Main Plant,USA,North America,Supply Chain,Male,Asian,Director,True,158742.97,26.0,False,False,False
WF-0000302,2022,EMP-00302,FAC-001,Chicago Main Plant,USA,North America,Supply Chain,Male,White,Mid-Level,False,76564.69,29.8,False,False,False
WF-0000303,2022,EMP-00303,FAC-001,Chicago Main Plant,USA,North America,Supply Chain,Male,Black,Director,True,159055.86,21.9,False,False,False
WF-0000304,2022,EMP-00304,FAC-001,Chicago Main Plant,USA,North America,Supply Chain,Male,Other,VP,True,218234.85,26.6,False,False,False
WF-0000305,2022,EMP-00305,FAC-001,Chicago Main Plant,USA,North America,Supply Chain,Male,Hispanic,Senior,False,86927.34,23.3,False,False,False
WF-0000306,2022,EMP-00306,FAC-001,Chicago Main Plant,USA,North America,Supply Chain,Male,Hispanic,Mid-Level,False,59599.41,24.5,False,False,False
WF-0000307,2022,EMP-00307,FAC-001,Chicago Main Plant,USA,North America,Supply Chain,Female,Black,Junior,False,44040.39,25.4,False,False,False
WF-0000308,2022,EMP-00308,FAC-001,Chicago Main Plant,USA,North America,Supply Chain,Male,White,Mid-Level,False,73383.29,27.2,False,False,False
WF-0000309,2022,EMP-00309,FAC-001,Chicago Main Plant,USA,North America,Supply Chain,Female,Asian,Junior,False,30682.54,26.5,False,False,False
WF-0000310,2022,EMP-00310,FAC-001,Chicago Main Plant,USA,North America,Supply Chain,Male,Asian,Junior,False,40823.59,24.9,False,False,True
WF-0000311,2022,EMP-00311,FAC-001,Chicago Main Plant,USA,North America,Supply Chain,Female,Black,Mid-Level,False,49880.0,24.7,False,True,False
WF-0000312,2022,EMP-00312,FAC-001,Chicago Main Plant,USA,North America,Supply Chain,Male,White,Senior,False,93640.5,22.6,False,False,False
WF-0000313,2022,EMP-00313,FAC-001,Chicago Main Plant,USA,North America,Supply Chain,Female,White,Senior,False,90240.73,24.8,False,True,True
WF-0000314,2022,EMP-00314,FAC-001,Chicago Main Plant,USA,North America,Supply Chain,Female,Black,Senior,False,97571.11,24.5,False,False,False
