record_id,year,month,month_name,quarter,fiscal_period,facility_id,facility_name,country,region,facility_size,facility_employees,meter_type,scope,consumption,unit,emissions_tco2e,improvement_factor
ENV-0000176,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,941.982,GJ,1.9028,1.0
ENV-0000177,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,1048.768,GJ,2.1185,1.0
ENV-0000178,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,547.849,GJ,1.1067,1.0
ENV-0000179,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,406.367,GJ,0.8209,1.0
ENV-0000180,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,751.483,GJ,1.518,1.0
ENV-0000181,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,802.291,GJ,1.6206,1.0
ENV-0000182,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,3007.401,litres,8.0598,1.0
ENV-0000183,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,2482.908,litres,6.6542,1.0
ENV-0000184,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,1075.439,litres,2.8822,1.0
ENV-0000185,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,1188.068,litres,3.184,1.0
ENV-0000186,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,1023.574,litres,2.7432,1.0
ENV-0000187,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,872.274,litres,2.3377,1.0
ENV-0000188,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,4286.403,litres,11.4876,1.0
ENV-0000189,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,3909.043,litres,10.4762,1.0
ENV-0000190,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,4719.732,litres,12.6489,1.0
ENV-0000191,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,2183.726,MWh,0.9827,1.0
ENV-0000192,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,446.961,MWh,0.2011,1.0
ENV-0000193,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,1664.224,MWh,0.7489,1.0
ENV-0000194,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,2229.956,MWh,1.0035,1.0
ENV-0000195,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,471.78,MWh,0.2123,1.0
ENV-0000196,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,1201.331,MWh,0.5406,1.0
ENV-0000197,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,387.238,MWh,0.1743,1.0
ENV-0000198,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,1481.791,MWh,0.6668,1.0
ENV-0000199,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,686.182,MWh,0.0069,1.0
ENV-0000200,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,EUROPE,Large,1100,Renewable Energy,Scope 2,,MWh,0.0064,1.0
ENV-0000201,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,209.628,MWh,0.0021,1.0
ENV-0000202,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,786.259,MWh,0.0079,1.0
ENV-0000203,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,104.996,MWh,0.001,1.0
ENV-0000204,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,422.158,MWh,0.0042,1.0
ENV-0000205,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,487.142,MWh,0.0049,1.0
ENV-0000206,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,535.205,MWh,0.0054,1.0
ENV-0000207,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,6408.047,m3,0.0,1.0
ENV-0000208,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,7043.066,m3,0.0,1.0
ENV-0000209,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,3695.692,m3,0.0,1.0
ENV-0000210,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,4135.063,m3,0.0,1.0
ENV-0000211,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,EUROPE,Large,1100,Water,N/A,,m3,0.0,1.0
ENV-0000212,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,8604.659,m3,0.0,1.0
ENV-0000213,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,7564.7,m3,0.0,1.0
ENV-0000214,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,48.176,tonnes,0.0,1.0
ENV-0000215,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,94.429,tonnes,0.0,1.0
ENV-0000216,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,81.968,tonnes,0.0,1.0
ENV-0000217,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,101.261,tonnes,0.0,1.0
ENV-0000218,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,39.69,tonnes,0.0,1.0
ENV-0000219,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,99.486,tonnes,0.0,1.0
ENV-0000220,2022,1,January,Q1,2022-01,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,50.728,tonnes,0.0,1.0
ENV-0000221,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,335.107,GJ,0.6769,1.0
ENV-0000222,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,EUROPE,Medium,750,Natural Gas,Scope 1,,GJ,1.2259,1.0
ENV-0000223,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,615.079,GJ,1.2425,1.0
ENV-0000224,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,665.573,GJ,1.3445,1.0
ENV-0000225,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,591.069,GJ,1.194,1.0
ENV-0000226,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,152.812,GJ,0.3087,1.0
ENV-0000227,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,622.851,GJ,1.2582,1.0
ENV-0000228,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,503.239,GJ,1.0165,1.0
ENV-0000229,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,442.907,GJ,0.8947,1.0
ENV-0000230,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,485.216,GJ,0.9801,1.0
ENV-0000231,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,402.385,GJ,0.8128,1.0
ENV-0000232,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,641.273,GJ,1.2954,1.0
ENV-0000233,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,2150.557,litres,5.7635,1.0
ENV-0000234,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,1609.352,litres,4.3131,1.0
ENV-0000235,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,810.393,litres,2.1719,1.0
ENV-0000236,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,1044.659,litres,2.7997,1.0
ENV-0000237,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,710.605,litres,1.9044,1.0
ENV-0000238,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,1810.326,litres,4.8517,1.0
ENV-0000239,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,3179.843,litres,8.522,1.0
ENV-0000240,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,2516.017,litres,6.7429,1.0
ENV-0000241,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,750.444,MWh,0.3377,1.0
ENV-0000242,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,1504.159,MWh,0.6769,1.0
ENV-0000243,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,375.221,MWh,0.1688,1.0
ENV-0000244,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,547.19,MWh,0.2462,1.0
ENV-0000245,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,805.89,MWh,0.3627,1.0
ENV-0000246,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,637.152,MWh,0.2867,1.0
ENV-0000247,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Renewable Energy,Scope 2,338.613,MWh,0.0034,1.0
ENV-0000248,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,EUROPE,Medium,750,Renewable Energy,Scope 2,,MWh,0.001,1.0
ENV-0000249,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Renewable Energy,Scope 2,91.733,MWh,0.0009,1.0
ENV-0000250,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Renewable Energy,Scope 2,205.729,MWh,0.0021,1.0
ENV-0000251,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Renewable Energy,Scope 2,509.434,MWh,0.0051,1.0
ENV-0000252,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Renewable Energy,Scope 2,116.096,MWh,0.0012,1.0
ENV-0000253,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Water,N/A,1951.701,m3,0.0,1.0
ENV-0000254,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Water,N/A,1364.062,m3,0.0,1.0
ENV-0000255,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Water,N/A,1491.648,m3,0.0,1.0
ENV-0000256,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Water,N/A,3036.282,m3,0.0,1.0
ENV-0000257,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Water,N/A,3884.586,m3,0.0,1.0
ENV-0000258,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Water,N/A,5699.362,m3,0.0,1.0
ENV-0000259,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Water,N/A,4825.698,m3,0.0,1.0
ENV-0000260,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,EUROPE,Medium,750,Water,N/A,,m3,0.0,1.0
ENV-0000261,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Water,N/A,1929.514,m3,0.0,1.0
ENV-0000262,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Waste,N/A,33.33,tonnes,0.0,1.0
ENV-0000263,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Waste,N/A,42.779,tonnes,0.0,1.0
ENV-0000264,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Waste,N/A,47.448,tonnes,0.0,1.0
ENV-0000265,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Waste,N/A,6.071,tonnes,0.0,1.0
ENV-0000266,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Waste,N/A,59.462,tonnes,0.0,1.0
ENV-0000267,2022,1,January,Q1,2022-01,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Waste,N/A,35.427,tonnes,0.0,1.0
ENV-0000268,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Natural Gas,Scope 1,228.868,GJ,0.4623,1.0
ENV-0000269,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Natural Gas,Scope 1,251.806,GJ,0.5086,1.0
ENV-0000270,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Natural Gas,Scope 1,193.078,GJ,0.39,1.0
ENV-0000271,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Natural Gas,Scope 1,60.051,GJ,0.1213,1.0
ENV-0000272,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Natural Gas,Scope 1,176.574,GJ,0.3567,1.0
ENV-0000273,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Natural Gas,Scope 1,102.439,GJ,0.2069,1.0
ENV-0000274,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Natural Gas,Scope 1,330.179,GJ,0.667,1.0
ENV-0000275,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Natural Gas,Scope 1,346.451,GJ,0.6998,1.0
ENV-0000276,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Diesel,Scope 1,1287.954,litres,3.4517,1.0
ENV-0000277,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Diesel,Scope 1,1360.407,litres,3.6459,1.0
ENV-0000278,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Diesel,Scope 1,506.954,litres,1.3586,1.0
ENV-0000279,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Diesel,Scope 1,832.339,litres,2.2307,1.0
ENV-0000280,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Diesel,Scope 1,1277.892,litres,3.4248,1.0
ENV-0000281,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,EUROPE,Medium,480,Diesel,Scope 1,,litres,2.4912,1.0
ENV-0000282,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Diesel,Scope 1,696.05,litres,1.8654,1.0
ENV-0000283,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Diesel,Scope 1,414.636,litres,1.1112,1.0
ENV-0000284,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Diesel,Scope 1,525.406,litres,1.4081,1.0
ENV-0000285,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Diesel,Scope 1,570.235,litres,1.5282,1.0
ENV-0000286,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Diesel,Scope 1,1955.379,litres,5.2404,1.0
ENV-0000287,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Diesel,Scope 1,338.864,litres,0.9082,1.0
ENV-0000288,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Grid Electricity,Scope 2,1007.15,MWh,0.4532,1.0
ENV-0000289,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Grid Electricity,Scope 2,212.905,MWh,0.0958,1.0
ENV-0000290,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Grid Electricity,Scope 2,871.586,MWh,0.3922,1.0
ENV-0000291,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Grid Electricity,Scope 2,805.847,MWh,0.3626,1.0
ENV-0000292,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Grid Electricity,Scope 2,684.715,MWh,0.3081,1.0
ENV-0000293,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Grid Electricity,Scope 2,1013.955,MWh,0.4563,1.0
ENV-0000294,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Grid Electricity,Scope 2,382.864,MWh,0.1723,1.0
ENV-0000295,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Grid Electricity,Scope 2,770.624,MWh,0.3468,1.0
ENV-0000296,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Renewable Energy,Scope 2,146.899,MWh,0.0015,1.0
ENV-0000297,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Renewable Energy,Scope 2,175.423,MWh,0.0018,1.0
ENV-0000298,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Renewable Energy,Scope 2,208.023,MWh,0.0021,1.0
ENV-0000299,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Renewable Energy,Scope 2,105.789,MWh,0.0011,1.0
ENV-0000300,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Renewable Energy,Scope 2,172.798,MWh,0.0017,1.0
ENV-0000301,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Renewable Energy,Scope 2,185.508,MWh,0.0019,1.0
ENV-0000302,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Renewable Energy,Scope 2,62.503,MWh,0.0006,1.0
ENV-0000303,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Renewable Energy,Scope 2,40.58,MWh,0.0004,1.0
ENV-0000304,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Renewable Energy,Scope 2,240.439,MWh,0.0024,1.0
ENV-0000305,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Renewable Energy,Scope 2,248.997,MWh,0.0025,1.0
ENV-0000306,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Water,N/A,2370.162,m3,0.0,1.0
ENV-0000307,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Water,N/A,1914.048,m3,0.0,1.0
ENV-0000308,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Water,N/A,1257.152,m3,0.0,1.0
ENV-0000309,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Water,N/A,826.107,m3,0.0,1.0
ENV-0000310,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Water,N/A,4066.224,m3,0.0,1.0
ENV-0000311,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Water,N/A,1063.852,m3,0.0,1.0
ENV-0000312,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Water,N/A,1214.662,m3,0.0,1.0
ENV-0000313,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Water,N/A,1214.765,m3,0.0,1.0
ENV-0000314,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Waste,N/A,25.238,tonnes,0.0,1.0
ENV-0000315,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Waste,N/A,17.059,tonnes,0.0,1.0
ENV-0000316,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Waste,N/A,37.968,tonnes,0.0,1.0
ENV-0000317,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Waste,N/A,20.024,tonnes,0.0,1.0
ENV-0000318,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Waste,N/A,13.411,tonnes,0.0,1.0
ENV-0000319,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Waste,N/A,31.265,tonnes,0.0,1.0
ENV-0000320,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Waste,N/A,39.975,tonnes,0.0,1.0
ENV-0000321,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Waste,N/A,19.024,tonnes,0.0,1.0
ENV-0000322,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Waste,N/A,28.514,tonnes,0.0,1.0
ENV-0000323,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Waste,N/A,7.163,tonnes,0.0,1.0
ENV-0000324,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Waste,N/A,16.66,tonnes,0.0,1.0
ENV-0000325,2022,1,January,Q1,2022-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Medium,480,Waste,N/A,8.229,tonnes,0.0,1.0
ENV-0000326,2022,1,January,Q1,2022-01,FAC-007,Lyon Components,France,Europe,Medium,520,Natural Gas,Scope 1,298.46,GJ,0.6029,1.0
ENV-0000327,2022,1,January,Q1,2022-01,FAC-007,Lyon Components,France,Europe,Medium,520,Natural Gas,Scope 1,424.787,GJ,0.8581,1.0
ENV-0000328,2022,1,January,Q1,2022-01,FAC-007,Lyon Components,France,Europe,Medium,520,Natural Gas,Scope 1,193.628,GJ,0.3911,1.0
ENV-0000329,2022,1,January,Q1,2022-01,FAC-007,Lyon Components,France,Europe,Medium,520,Natural Gas,Scope 1,174.571,GJ,0.3526,1.0
ENV-0000330,2022,1,January,Q1,2022-01,FAC-007,Lyon Components,France,Europe,Medium,520,Natural Gas,Scope 1,434.275,GJ,0.8772,1.0
ENV-0000331,2022,1,January,Q1,2022-01,FAC-007,Lyon Components,France,Europe,Medium,520,Natural Gas,Scope 1,214.354,GJ,0.433,1.0
ENV-0000332,2022,1,January,Q1,2022-01,FAC-007,Lyon Components,France,Europe,Medium,520,Diesel,Scope 1,551.079,litres,1.4769,1.0
ENV-0000333,2022,1,January,Q1,2022-01,FAC-007,Lyon Components,France,Europe,Medium,520,Diesel,Scope 1,763.439,litres,2.046,1.0
ENV-0000334,2022,1,January,Q1,2022-01,FAC-007,Lyon Components,France,Europe,Medium,520,Diesel,Scope 1,1688.012,litres,4.5239,1.0
ENV-0000335,2022,1,January,Q1,2022-01,FAC-007,Lyon Components,France,Europe,Medium,520,Diesel,Scope 1,1610.139,litres,4.3152,1.0
