record_id,year,audit_number,supplier_id,supplier_name,category,country,annual_spend_usd,risk_profile,is_critical,audit_score,labor_compliance_pct,env_compliance_pct,safety_compliance_pct,non_conformances,audit_result,corrective_action
SUP-000699,2024,2,SUP-0058,"Johnston, Sanchez and Kennedy",Logistics,South Korea,291076.24,Medium Risk,False,68.41,69.67,62.86,66.33,2,Conditional Approval,True
SUP-000700,2024,1,SUP-0059,Lee-Davis,Packaging,India,947689.36,Low Risk,False,91.23,83.85,86.49,79.59,1,Approved,True
SUP-000701,2024,2,SUP-0059,Lee-Davis,Packaging,India,947689.36,Low Risk,False,92.43,94.59,90.92,88.7,0,Approved,False
SUP-000702,2024,1,SUP-0060,Gomez-Jenkins,Packaging,Germany,2863966.89,Medium Risk,False,59.1,53.85,53.86,50.28,6,Requires Improvement,True
SUP-000703,2024,1,SUP-0061,"Brown, Valdez and Lucas",Components,Vietnam,3434486.64,Medium Risk,False,67.21,64.42,63.2,62.59,3,Conditional Approval,True
SUP-000704,2024,1,SUP-0062,Powell LLC,Packaging,Brazil,3896130.98,Low Risk,False,89.08,86.95,88.24,82.12,1,Approved,True
SUP-000705,2024,1,SUP-0063,Wright and Sons,IT Services,Germany,2631277.38,Medium Risk,True,62.64,58.92,52.53,58.11,3,Requires Improvement,True
SUP-000706,2024,2,SUP-0063,Wright and Sons,IT Services,Germany,2631277.38,Medium Risk,True,58.03,55.35,61.79,53.73,4,Requires Improvement,True
SUP-000707,2024,3,SUP-0063,Wright and Sons,IT Services,Germany,2631277.38,Medium Risk,True,65.07,67.19,55.64,59.86,2,Conditional Approval,True
SUP-000708,2024,4,SUP-0063,Wright and Sons,IT Services,Germany,2631277.38,Medium Risk,True,78.39,75.98,71.98,75.11,3,Conditional Approval,True
SUP-000709,2024,1,SUP-0064,"West, Henderson and Ramirez",Packaging,USA,1455566.93,Low Risk,False,91.98,88.15,80.5,80.04,0,Approved,False
SUP-000710,2024,2,SUP-0064,"West, Henderson and Ramirez",Packaging,USA,1455566.93,Low Risk,False,82.47,76.71,79.2,76.98,2,Conditional Approval,True
SUP-000711,2024,1,SUP-0065,Baxter Inc,Raw Materials,India,2134268.96,Medium Risk,False,76.32,69.85,72.65,75.74,3,Conditional Approval,True
SUP-000712,2024,2,SUP-0065,Baxter Inc,Raw Materials,India,2134268.96,Medium Risk,False,61.3,60.81,63.1,55.58,3,Requires Improvement,True
SUP-000713,2024,1,SUP-0066,Morton-Chase,Professional Services,Mexico,1417959.84,Medium Risk,True,71.56,67.68,63.66,67.51,4,Conditional Approval,True
SUP-000714,2024,2,SUP-0066,Morton-Chase,Professional Services,Mexico,1417959.84,Medium Risk,True,74.62,75.35,70.96,69.43,1,Conditional Approval,True
SUP-000715,2024,3,SUP-0066,Morton-Chase,Professional Services,Mexico,1417959.84,Medium Risk,True,68.83,66.33,64.84,61.96,4,Conditional Approval,True
SUP-000716,2024,1,SUP-0067,Williams PLC,Energy,Germany,4307026.14,Low Risk,False,86.19,78.39,79.03,85.59,0,Approved,False
SUP-000717,2024,2,SUP-0067,Williams PLC,Energy,Germany,4307026.14,Low Risk,False,85.04,85.14,72.15,77.37,2,Approved,True
SUP-000718,2024,1,SUP-0068,Novak and Sons,Raw Materials,Taiwan,216617.12,Low Risk,False,98.03,98.0,82.99,97.62,2,Approved,True
SUP-000719,2024,1,SUP-0069,Russell Group,Packaging,Taiwan,1173406.62,Low Risk,False,95.1,94.82,86.4,98.33,1,Approved,True
SUP-000720,2024,2,SUP-0069,Russell Group,Packaging,Taiwan,1173406.62,Low Risk,False,96.88,92.0,90.42,100.0,1,Approved,True
SUP-000721,2024,1,SUP-0070,Hancock Inc,Professional Services,Germany,4232483.74,Low Risk,False,89.15,88.65,88.32,91.22,2,Approved,True
SUP-000722,2024,2,SUP-0070,Hancock Inc,Professional Services,Germany,4232483.74,Low Risk,False,95.57,91.02,87.63,97.31,1,Approved,True
SUP-000723,2024,1,SUP-0071,Gray Group,Logistics,Brazil,1538585.98,High Risk,False,36.52,35.08,29.14,42.11,8,Failed,True
SUP-000724,2024,1,SUP-0072,House-Glover,Facilities Management,Germany,1134306.31,High Risk,False,50.69,48.41,52.36,50.19,3,Requires Improvement,True
SUP-000725,2024,2,SUP-0072,House-Glover,Facilities Management,Germany,1134306.31,High Risk,False,60.16,61.26,60.38,52.93,2,Requires Improvement,True
SUP-000726,2024,1,SUP-0073,Henderson-Bernard,Professional Services,India,3171807.5,Medium Risk,True,72.67,77.92,71.14,72.72,2,Conditional Approval,True
SUP-000727,2024,2,SUP-0073,Henderson-Bernard,Professional Services,India,3171807.5,Medium Risk,True,68.46,64.96,64.51,67.37,2,Conditional Approval,True
SUP-000728,2024,3,SUP-0073,Henderson-Bernard,Professional Services,India,3171807.5,Medium Risk,True,76.27,79.87,74.08,71.3,1,Conditional Approval,True
SUP-000729,2024,1,SUP-0074,"Stanley, Tucker and Lee",Raw Materials,Germany,628104.72,Low Risk,False,89.46,84.22,91.45,83.63,0,Approved,False
SUP-000730,2024,2,SUP-0074,"Stanley, Tucker and Lee",Raw Materials,Germany,628104.72,Low Risk,False,100.0,100.0,99.66,100.0,0,Approved,False
SUP-000731,2024,1,SUP-0075,Novak PLC,IT Services,China,55596.81,High Risk,False,56.76,52.84,58.92,52.0,5,Requires Improvement,True
SUP-000732,2024,1,SUP-0076,"Daniels, Adkins and Brown",Components,China,2601946.22,Low Risk,False,84.25,87.69,80.06,82.39,1,Conditional Approval,True
SUP-000733,2024,1,SUP-0077,"Woods, Calhoun and Schmidt",IT Services,China,2807089.08,Low Risk,False,83.96,75.07,81.33,89.88,0,Conditional Approval,False
SUP-000734,2024,1,SUP-0078,Yu Inc,Facilities Management,Mexico,1331768.39,High Risk,False,51.13,51.88,52.02,47.73,5,Requires Improvement,True
SUP-000735,2024,2,SUP-0078,Yu Inc,Facilities Management,Mexico,1331768.39,High Risk,False,43.8,46.65,41.26,42.89,7,Failed,True
SUP-000736,2024,1,SUP-0079,Jones Inc,Packaging,India,1100229.88,Low Risk,False,100.0,91.25,95.75,100.0,1,Approved,True
SUP-000737,2024,2,SUP-0079,Jones Inc,Packaging,India,1100229.88,Low Risk,False,96.22,90.37,94.3,89.06,2,Approved,True
SUP-000738,2024,1,SUP-0080,"Hensley, Powell and David",Professional Services,Germany,3754673.06,Medium Risk,True,60.19,57.99,50.76,64.71,2,Requires Improvement,True
SUP-000739,2024,2,SUP-0080,"Hensley, Powell and David",Professional Services,Germany,3754673.06,Medium Risk,True,71.26,70.96,63.89,61.78,1,Conditional Approval,True
SUP-000740,2024,3,SUP-0080,"Hensley, Powell and David",Professional Services,Germany,3754673.06,Medium Risk,True,63.8,59.08,60.48,65.55,2,Requires Improvement,True
SUP-000741,2024,1,SUP-0081,"Sanchez, Wheeler and Harvey",IT Services,China,1641706.45,Low Risk,True,83.44,77.52,76.43,82.51,2,Conditional Approval,True
SUP-000742,2024,2,SUP-0081,"Sanchez, Wheeler and Harvey",IT Services,China,1641706.45,Low Risk,True,81.7,77.03,81.51,87.17,2,Conditional Approval,True
SUP-000743,2024,3,SUP-0081,"Sanchez, Wheeler and Harvey",IT Services,China,1641706.45,Low Risk,True,100.0,89.47,86.04,97.51,0,Approved,False
SUP-000744,2024,1,SUP-0082,Sandoval-Cunningham,Energy,China,1708292.5,Medium Risk,False,61.64,55.07,61.47,53.52,4,Requires Improvement,True
SUP-000745,2024,2,SUP-0082,Sandoval-Cunningham,Energy,China,1708292.5,Medium Risk,False,66.98,65.29,67.77,63.37,1,Conditional Approval,True
SUP-000746,2024,1,SUP-0083,Donovan-Harris,Packaging,China,4094516.73,Low Risk,True,78.29,78.17,80.06,74.08,3,Conditional Approval,True
SUP-000747,2024,2,SUP-0083,Donovan-Harris,Packaging,China,4094516.73,Low Risk,True,93.38,83.24,91.55,91.68,0,Approved,False
SUP-000748,2024,3,SUP-0083,Donovan-Harris,Packaging,China,4094516.73,Low Risk,True,80.85,75.54,84.09,75.85,0,Conditional Approval,False
SUP-000749,2024,1,SUP-0084,"Edwards, Baker and Anderson",Packaging,China,990226.97,Low Risk,True,83.46,81.02,77.39,72.97,0,Conditional Approval,False
SUP-000750,2024,2,SUP-0084,"Edwards, Baker and Anderson",Packaging,China,990226.97,Low Risk,True,80.19,78.54,77.26,76.3,1,Conditional Approval,True
SUP-000751,2024,3,SUP-0084,"Edwards, Baker and Anderson",Packaging,China,990226.97,Low Risk,True,93.42,95.29,92.35,91.88,1,Approved,True
SUP-000752,2024,4,SUP-0084,"Edwards, Baker and Anderson",Packaging,China,990226.97,Low Risk,True,95.46,96.54,96.36,98.05,2,Approved,True
SUP-000753,2024,1,SUP-0085,"Evans, Stewart and Walton",Facilities Management,USA,2914456.69,Low Risk,False,99.13,95.15,99.55,100.0,0,Approved,False
SUP-000754,2024,2,SUP-0085,"Evans, Stewart and Walton",Facilities Management,USA,2914456.69,Low Risk,False,79.74,72.06,79.38,76.75,2,Conditional Approval,True
SUP-000755,2024,1,SUP-0086,Smith PLC,IT Services,China,3118586.93,Low Risk,False,87.39,80.2,88.61,78.53,2,Approved,True
SUP-000756,2024,2,SUP-0086,Smith PLC,IT Services,China,3118586.93,Low Risk,False,96.72,91.63,98.74,87.14,0,Approved,False
SUP-000757,2024,1,SUP-0087,"Ferrell, Jones and Lewis",Raw Materials,Mexico,3085129.37,Low Risk,True,95.88,98.97,91.3,93.95,0,Approved,False
SUP-000758,2024,2,SUP-0087,"Ferrell, Jones and Lewis",Raw Materials,Mexico,3085129.37,Low Risk,True,80.83,71.66,68.16,72.43,0,Conditional Approval,False
SUP-000759,2024,1,SUP-0088,Anderson-Bailey,Components,India,1902223.55,High Risk,False,44.57,42.82,38.47,38.53,6,Failed,True
SUP-000760,2024,2,SUP-0088,Anderson-Bailey,Components,India,1902223.55,High Risk,False,37.62,36.08,35.18,38.31,5,Failed,True
SUP-000761,2024,1,SUP-0089,Suarez LLC,IT Services,Vietnam,4806000.18,Medium Risk,False,65.22,59.97,68.1,63.79,2,Conditional Approval,True
SUP-000762,2024,2,SUP-0089,Suarez LLC,IT Services,Vietnam,4806000.18,Medium Risk,False,68.9,63.15,58.18,68.56,1,Conditional Approval,True
SUP-000763,2024,1,SUP-0090,Moore-Bass,Energy,Vietnam,2582691.61,Medium Risk,False,79.63,84.66,67.02,72.32,1,Conditional Approval,True
SUP-000764,2024,1,SUP-0091,"Turner, Riggs and Roman",Professional Services,USA,281407.14,Medium Risk,True,83.92,82.8,85.32,78.3,2,Conditional Approval,True
SUP-000765,2024,2,SUP-0091,"Turner, Riggs and Roman",Professional Services,USA,281407.14,Medium Risk,True,80.38,82.91,81.85,84.98,2,Conditional Approval,True
SUP-000766,2024,1,SUP-0092,"Smith, Montoya and Evans",Packaging,USA,1665288.45,Medium Risk,False,55.79,54.79,59.52,53.5,8,Requires Improvement,True
SUP-000767,2024,1,SUP-0093,"Garcia, Humphrey and Baker",Components,China,4529434.11,Low Risk,True,78.64,73.18,80.93,73.31,3,Conditional Approval,True
SUP-000768,2024,2,SUP-0093,"Garcia, Humphrey and Baker",Components,China,4529434.11,Low Risk,True,85.7,90.61,76.07,85.13,0,Approved,False
SUP-000769,2024,3,SUP-0093,"Garcia, Humphrey and Baker",Components,China,4529434.11,Low Risk,True,87.64,81.16,83.86,82.67,1,Approved,True
SUP-000770,2024,4,SUP-0093,"Garcia, Humphrey and Baker",Components,China,4529434.11,Low Risk,True,95.99,100.0,91.35,88.0,1,Approved,True
SUP-000771,2024,1,SUP-0094,Newton and Sons,Packaging,China,3970835.46,Low Risk,False,88.69,83.05,77.32,90.6,1,Approved,True
SUP-000772,2024,2,SUP-0094,Newton and Sons,Packaging,China,3970835.46,Low Risk,False,89.89,85.4,97.98,87.27,1,Approved,True
SUP-000773,2024,1,SUP-0095,Campbell-Clark,Energy,Germany,570497.8,Medium Risk,False,73.7,77.81,76.27,74.34,3,Conditional Approval,True
SUP-000774,2024,2,SUP-0095,Campbell-Clark,Energy,Germany,570497.8,Medium Risk,False,72.34,70.22,77.1,76.0,1,Conditional Approval,True
SUP-000775,2024,1,SUP-0096,Harris-Walters,Professional Services,Germany,454362.0,High Risk,False,46.9,43.0,37.58,43.3,7,Failed,True
SUP-000776,2024,2,SUP-0096,Harris-Walters,Professional Services,Germany,454362.0,High Risk,False,40.11,40.14,33.92,36.52,6,Failed,True
SUP-000777,2024,1,SUP-0097,Wagner-King,Components,South Korea,1413737.63,Medium Risk,False,63.11,66.05,58.57,61.11,1,Requires Improvement,True
SUP-000778,2024,2,SUP-0097,Wagner-King,Components,South Korea,1413737.63,Medium Risk,False,86.95,85.77,88.63,79.96,0,Approved,False
SUP-000779,2024,1,SUP-0098,Davis Group,Packaging,Taiwan,1281446.46,Medium Risk,True,67.1,66.22,65.61,71.69,4,Conditional Approval,True
SUP-000780,2024,2,SUP-0098,Davis Group,Packaging,Taiwan,1281446.46,Medium Risk,True,63.33,62.07,68.41,58.2,4,Requires Improvement,True
SUP-000781,2024,3,SUP-0098,Davis Group,Packaging,Taiwan,1281446.46,Medium Risk,True,85.47,83.3,80.27,87.67,1,Approved,True
SUP-000782,2024,4,SUP-0098,Davis Group,Packaging,Taiwan,1281446.46,Medium Risk,True,72.26,67.24,65.26,79.22,1,Conditional Approval,True
SUP-000783,2024,1,SUP-0099,Williams-Cook,Facilities Management,Brazil,3573436.36,High Risk,True,60.55,52.99,58.22,62.81,4,Requires Improvement,True
SUP-000784,2024,2,SUP-0099,Williams-Cook,Facilities Management,Brazil,3573436.36,High Risk,True,56.72,54.31,56.29,52.92,4,Requires Improvement,True
SUP-000785,2024,3,SUP-0099,Williams-Cook,Facilities Management,Brazil,3573436.36,High Risk,True,68.14,69.31,64.28,62.95,1,Conditional Approval,True
SUP-000786,2024,4,SUP-0099,Williams-Cook,Facilities Management,Brazil,3573436.36,High Risk,True,49.2,44.51,43.38,44.71,8,Failed,True
SUP-000787,2024,1,SUP-0100,Walsh LLC,IT Services,Mexico,2983311.06,Low Risk,False,97.51,94.6,91.61,99.5,0,Approved,False
SUP-000788,2024,2,SUP-0100,Walsh LLC,IT Services,Mexico,2983311.06,Low Risk,False,78.06,83.18,84.15,77.8,1,Conditional Approval,True
SUP-000789,2024,1,SUP-0101,Figueroa PLC,Energy,China,3661347.34,Medium Risk,True,66.55,58.2,68.27,67.65,4,Conditional Approval,True
SUP-000790,2024,2,SUP-0101,Figueroa PLC,Energy,China,3661347.34,Medium Risk,True,69.45,67.47,65.84,70.09,3,Conditional Approval,True
SUP-000791,2024,3,SUP-0101,Figueroa PLC,Energy,China,3661347.34,Medium Risk,True,74.82,66.12,61.01,72.29,3,Conditional Approval,True
SUP-000792,2024,4,SUP-0101,Figueroa PLC,Energy,China,3661347.34,Medium Risk,True,73.53,68.91,79.65,75.13,2,Conditional Approval,True
SUP-000793,2024,1,SUP-0102,"Patterson, Smith and Jones",Components,Germany,3296206.1,High Risk,True,37.03,38.42,31.37,34.84,3,Failed,True
SUP-000794,2024,2,SUP-0102,"Patterson, Smith and Jones",Components,Germany,3296206.1,High Risk,True,60.27,57.63,59.51,61.5,4,Requires Improvement,True
SUP-000795,2024,1,SUP-0103,"Mckee, Gardner and Davenport",Professional Services,Other,3910618.11,High Risk,False,58.25,53.49,62.94,58.44,7,Requires Improvement,True
SUP-000796,2024,2,SUP-0103,"Mckee, Gardner and Davenport",Professional Services,Other,3910618.11,High Risk,False,55.2,54.33,52.48,51.71,3,Requires Improvement,True
SUP-000797,2024,1,SUP-0104,"Tran, Jordan and Williams",Professional Services,China,2103261.52,High Risk,False,37.21,39.26,38.88,35.24,3,Failed,True
SUP-000798,2024,2,SUP-0104,"Tran, Jordan and Williams",Professional Services,China,2103261.52,High Risk,False,50.31,47.83,49.52,45.04,8,Requires Improvement,True
SUP-000799,2024,1,SUP-0105,Nolan-Flynn,IT Services,Vietnam,3427031.74,Low Risk,True,,100.0,100.0,89.42,2,Approved,True
SUP-000800,2024,2,SUP-0105,Nolan-Flynn,IT Services,Vietnam,3427031.74,Low Risk,True,100.0,100.0,92.12,99.68,2,Approved,True
SUP-000801,2024,3,SUP-0105,Nolan-Flynn,IT Services,Vietnam,3427031.74,Low Risk,True,91.35,85.71,80.57,77.28,1,Approved,True
SUP-000802,2024,1,SUP-0106,Nolan and Sons,Facilities Management,Brazil,2402859.62,Low Risk,False,92.24,98.91,87.31,91.62,0,Approved,False
SUP-000803,2024,2,SUP-0106,Nolan and Sons,Facilities Management,Brazil,2402859.62,Low Risk,False,95.96,90.7,90.36,89.32,0,Approved,False
SUP-000804,2024,1,SUP-0107,"Wright, Garcia and Deleon",Packaging,Taiwan,1570852.73,Low Risk,False,98.51,92.27,100.0,89.91,2,Approved,True
SUP-000805,2024,2,SUP-0107,"Wright, Garcia and Deleon",Packaging,Taiwan,1570852.73,Low Risk,False,87.73,84.95,88.43,89.03,2,Approved,True
SUP-000806,2024,1,SUP-0108,Dickson-Brady,Facilities Management,South Korea,3480469.93,Low Risk,True,98.45,100.0,99.39,95.09,2,Approved,True
SUP-000807,2024,2,SUP-0108,Dickson-Brady,Facilities Management,South Korea,3480469.93,Low Risk,True,91.07,90.49,82.28,89.01,1,Approved,True
SUP-000808,2024,3,SUP-0108,Dickson-Brady,Facilities Management,South Korea,3480469.93,Low Risk,True,88.04,80.83,77.53,82.45,2,Approved,True
SUP-000809,2024,1,SUP-0109,Hancock and Sons,Logistics,Germany,3491103.38,Medium Risk,False,78.79,72.85,77.25,71.07,4,Conditional Approval,True
SUP-000810,2024,1,SUP-0110,Johnson-Doyle,Components,Vietnam,4368294.73,Medium Risk,False,80.63,74.68,87.91,81.26,0,Conditional Approval,False
SUP-000811,2024,2,SUP-0110,Johnson-Doyle,Components,Vietnam,4368294.73,Medium Risk,False,80.74,78.13,78.01,70.92,1,Conditional Approval,True
SUP-000812,2024,1,SUP-0111,Patton-Jenkins,Energy,China,1586604.47,High Risk,True,63.81,62.8,67.51,61.66,3,Requires Improvement,True
SUP-000813,2024,2,SUP-0111,Patton-Jenkins,Energy,China,1586604.47,High Risk,True,54.85,57.34,48.39,55.37,6,Requires Improvement,True
SUP-000814,2024,3,SUP-0111,Patton-Jenkins,Energy,China,1586604.47,High Risk,True,42.13,44.65,40.43,41.3,8,Failed,True
SUP-000815,2024,4,SUP-0111,Patton-Jenkins,Energy,China,1586604.47,High Risk,True,64.85,60.6,54.5,54.89,2,Requires Improvement,True
SUP-000816,2024,1,SUP-0112,"Shields, Cochran and Adams",Raw Materials,Vietnam,2907025.79,High Risk,True,73.75,70.18,61.65,69.15,4,Conditional Approval,True
SUP-000817,2024,2,SUP-0112,"Shields, Cochran and Adams",Raw Materials,Vietnam,2907025.79,High Risk,True,37.98,36.79,41.94,37.68,3,Failed,True
SUP-000818,2024,3,SUP-0112,"Shields, Cochran and Adams",Raw Materials,Vietnam,2907025.79,High Risk,True,60.17,60.32,56.1,58.22,2,Requires Improvement,True
SUP-000819,2024,4,SUP-0112,"Shields, Cochran and Adams",Raw Materials,Vietnam,2907025.79,High Risk,True,41.53,44.6,35.55,39.16,8,Failed,True
SUP-000820,2024,1,SUP-0113,"Rodriguez, Brennan and Garrison",Facilities Management,China,4370536.44,Medium Risk,False,61.7,60.86,60.43,58.72,4,Requires Improvement,True
SUP-000821,2024,1,SUP-0114,Gonzalez Group,Packaging,India,1383911.59,Low Risk,True,92.63,88.82,93.67,91.56,2,Approved,True
SUP-000822,2024,2,SUP-0114,Gonzalez Group,Packaging,India,1383911.59,Low Risk,True,84.85,79.42,85.17,87.74,1,Conditional Approval,True
SUP-000823,2024,3,SUP-0114,Gonzalez Group,Packaging,India,1383911.59,Low Risk,True,81.59,79.41,75.75,80.46,2,Conditional Approval,True
SUP-000824,2024,4,SUP-0114,Gonzalez Group,Packaging,India,1383911.59,Low Risk,True,93.85,90.56,79.63,93.64,1,Approved,True
SUP-000825,2024,1,SUP-0115,Torres-Pope,IT Services,Germany,3575579.47,Medium Risk,False,61.08,59.64,59.99,56.6,1,Requires Improvement,True
SUP-000826,2024,2,SUP-0115,Torres-Pope,IT Services,Germany,3575579.47,Medium Risk,False,80.02,73.81,80.91,75.09,1,Conditional Approval,True
SUP-000827,2024,1,SUP-0116,Walker Ltd,Professional Services,India,70687.97,High Risk,False,57.76,52.22,47.02,53.55,3,Requires Improvement,True
SUP-000828,2024,2,SUP-0116,Walker Ltd,Professional Services,India,70687.97,High Risk,False,57.02,48.6,61.05,53.54,5,Requires Improvement,True
SUP-000829,2024,1,SUP-0117,Ross LLC,IT Services,Germany,4777547.53,Medium Risk,False,75.13,76.56,79.57,72.38,1,Conditional Approval,True
SUP-000830,2024,1,SUP-0118,Rasmussen LLC,Logistics,China,4680399.47,Medium Risk,False,67.4,69.31,60.48,61.0,4,Conditional Approval,True
SUP-000831,2024,2,SUP-0118,Rasmussen LLC,Logistics,China,4680399.47,Medium Risk,False,77.03,75.86,80.69,72.64,2,Conditional Approval,True
SUP-000832,2024,1,SUP-0119,May-Ross,Raw Materials,USA,1478267.19,Low Risk,False,99.55,100.0,99.96,94.42,2,Approved,True
SUP-000833,2024,2,SUP-0119,May-Ross,Raw Materials,USA,1478267.19,Low Risk,False,99.74,98.82,92.16,88.16,1,Approved,True
SUP-000834,2024,1,SUP-0120,"Rivera, Johnson and Wiley",Packaging,USA,2019205.17,Low Risk,False,84.78,89.58,84.45,74.96,0,Conditional Approval,False
SUP-000835,2024,1,SUP-0121,White-Estes,Professional Services,Vietnam,4675166.38,Medium Risk,True,62.05,62.63,51.84,59.77,2,Requires Improvement,True
SUP-000836,2024,2,SUP-0121,White-Estes,Professional Services,Vietnam,4675166.38,Medium Risk,True,86.78,77.57,88.23,89.04,0,Approved,False
SUP-000837,2024,3,SUP-0121,White-Estes,Professional Services,Vietnam,4675166.38,Medium Risk,True,61.02,59.23,61.23,61.17,1,Requires Improvement,True
SUP-000838,2024,1,SUP-0122,Johnson-Carlson,IT Services,China,376230.16,Medium Risk,False,82.98,83.51,84.4,83.39,2,Conditional Approval,True
SUP-000839,2024,2,SUP-0122,Johnson-Carlson,IT Services,China,376230.16,Medium Risk,False,61.32,59.48,61.48,56.24,2,Requires Improvement,True
SUP-000840,2024,1,SUP-0123,Chandler-Edwards,Facilities Management,China,920478.9,Medium Risk,False,58.79,56.34,55.6,53.99,8,Requires Improvement,True
SUP-000841,2024,2,SUP-0123,Chandler-Edwards,Facilities Management,China,920478.9,Medium Risk,False,68.74,63.14,61.39,73.66,4,Conditional Approval,True
SUP-000842,2024,1,SUP-0124,"Joyce, Wilson and Lam",Facilities Management,Germany,4263466.78,Medium Risk,False,76.36,66.51,70.51,63.73,1,Conditional Approval,True
SUP-000843,2024,2,SUP-0124,"Joyce, Wilson and Lam",Facilities Management,Germany,4263466.78,Medium Risk,False,73.11,67.51,70.85,62.73,1,Conditional Approval,True
SUP-000844,2024,1,SUP-0125,Scott Ltd,Energy,India,1068429.67,Medium Risk,False,71.82,67.47,65.64,71.31,1,Conditional Approval,True
SUP-000845,2024,2,SUP-0125,Scott Ltd,Energy,India,1068429.67,Medium Risk,False,67.82,68.44,68.91,62.55,4,Conditional Approval,True
SUP-000846,2024,1,SUP-0126,Smith-Frost,Energy,India,1472124.38,Medium Risk,False,85.41,83.78,86.59,89.67,1,Approved,True
SUP-000847,2024,1,SUP-0127,"Mcdaniel, Bentley and Mclaughlin",Components,Mexico,4584648.55,Low Risk,False,97.33,95.42,91.34,100.0,0,Approved,False
SUP-000848,2024,1,SUP-0128,Diaz Inc,Energy,China,380211.42,Medium Risk,True,,64.58,62.83,62.62,3,Requires Improvement,True
SUP-000849,2024,2,SUP-0128,Diaz Inc,Energy,China,380211.42,Medium Risk,True,84.04,80.87,82.44,80.71,0,Conditional Approval,False
SUP-000850,2024,1,SUP-0129,"Mccall, Hanson and Alvarado",Professional Services,China,233001.77,Low Risk,True,95.5,96.79,87.23,98.8,2,Approved,True
SUP-000851,2024,2,SUP-0129,"Mccall, Hanson and Alvarado",Professional Services,China,233001.77,Low Risk,True,80.35,81.19,68.62,71.13,1,Conditional Approval,True
SUP-000852,2024,3,SUP-0129,"Mccall, Hanson and Alvarado",Professional Services,China,233001.77,Low Risk,True,91.09,87.41,89.72,88.07,0,Approved,False
SUP-000853,2024,4,SUP-0129,"Mccall, Hanson and Alvarado",Professional Services,China,233001.77,Low Risk,True,90.14,87.38,90.45,86.43,1,Approved,True
SUP-000854,2024,1,SUP-0130,Cortez LLC,Energy,USA,174474.58,Low Risk,True,88.77,84.18,90.01,82.44,2,Approved,True
SUP-000855,2024,2,SUP-0130,Cortez LLC,Energy,USA,174474.58,Low Risk,True,84.44,84.66,85.55,84.22,0,Conditional Approval,False
SUP-000856,2024,3,SUP-0130,Cortez LLC,Energy,USA,174474.58,Low Risk,True,92.61,96.48,89.81,99.11,1,Approved,True
SUP-000857,2024,1,SUP-0131,"Parker, Ortiz and Powell",Logistics,USA,3862465.81,Low Risk,True,86.22,90.05,74.97,77.78,2,Approved,True
SUP-000858,2024,2,SUP-0131,"Parker, Ortiz and Powell",Logistics,USA,3862465.81,Low Risk,True,96.1,93.94,76.4,91.03,2,Approved,True
SUP-000859,2024,3,SUP-0131,"Parker, Ortiz and Powell",Logistics,USA,3862465.81,Low Risk,True,81.85,83.51,82.04,70.61,1,Conditional Approval,True
SUP-000860,2024,1,SUP-0132,Spencer-Lee,Raw Materials,Mexico,123870.4,High Risk,False,56.96,56.84,55.02,48.87,7,Requires Improvement,True
SUP-000861,2024,1,SUP-0133,"Bentley, Byrd and Orr",Professional Services,China,1972814.62,Low Risk,False,90.86,91.95,86.99,93.21,0,Approved,False
SUP-000862,2024,2,SUP-0133,"Bentley, Byrd and Orr",Professional Services,China,1972814.62,Low Risk,False,86.8,90.84,74.57,88.56,2,Approved,True
SUP-000863,2024,1,SUP-0134,"Carroll, Sullivan and Bass",Packaging,South Korea,873463.75,High Risk,True,47.16,47.44,46.05,47.29,5,Failed,True
SUP-000864,2024,2,SUP-0134,"Carroll, Sullivan and Bass",Packaging,South Korea,873463.75,High Risk,True,64.87,65.39,59.75,58.39,2,Requires Improvement,True
SUP-000865,2024,3,SUP-0134,"Carroll, Sullivan and Bass",Packaging,South Korea,873463.75,High Risk,True,58.98,55.14,60.81,52.31,7,Requires Improvement,True
SUP-000866,2024,4,SUP-0134,"Carroll, Sullivan and Bass",Packaging,South Korea,873463.75,High Risk,True,50.99,55.71,47.7,43.08,5,Requires Improvement,True
SUP-000867,2024,1,SUP-0135,Mitchell-Jordan,Packaging,USA,4601835.38,High Risk,True,36.5,40.0,31.44,26.11,5,Failed,True
SUP-000868,2024,2,SUP-0135,Mitchell-Jordan,Packaging,USA,4601835.38,High Risk,True,38.83,33.65,40.78,41.7,4,Failed,True
SUP-000869,2024,3,SUP-0135,Mitchell-Jordan,Packaging,USA,4601835.38,High Risk,True,64.38,64.53,68.67,60.25,4,Requires Improvement,True
SUP-000870,2024,4,SUP-0135,Mitchell-Jordan,Packaging,USA,4601835.38,High Risk,True,40.67,42.96,44.43,40.53,3,Failed,True
SUP-000871,2024,1,SUP-0136,"Lawson, Morris and Ramos",Packaging,China,2887709.8,Medium Risk,True,80.87,79.34,81.51,84.3,1,Conditional Approval,True
SUP-000872,2024,2,SUP-0136,"Lawson, Morris and Ramos",Packaging,China,2887709.8,Medium Risk,True,77.99,69.89,62.09,73.64,4,Conditional Approval,True
SUP-000873,2024,3,SUP-0136,"Lawson, Morris and Ramos",Packaging,China,2887709.8,Medium Risk,True,70.85,67.57,67.7,70.85,2,Conditional Approval,True
SUP-000874,2024,1,SUP-0137,"Lewis, Kennedy and Santana",Components,China,3128458.17,Medium Risk,False,81.96,77.42,79.62,81.63,0,Conditional Approval,False
