record_id,year,month,month_name,quarter,fiscal_period,facility_id,facility_name,country,region,policy_area,board_independence_pct,policy_compliance_pct,total_audit_findings,resolved_findings,open_findings,avg_resolution_days,whistleblower_per_1k,data_breach_incidents,regulatory_fines_usd,compliance_training_pct,board_status,compliance_status,resolution_status,fine_flag
GOV-0000121,2022,2,February,Q1,2022-02-01,FAC-001,Chicago Main Plant,USA,North America,Anti-Corruption,44.71,79.22,2,1,1,42.1,3.96,0,0.0,74.58,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000122,2022,2,February,Q1,2022-02-01,FAC-001,Chicago Main Plant,USA,North America,Data Privacy,47.3,83.6,3,2,1,49.2,3.57,0,0.0,74.1,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000123,2022,2,February,Q1,2022-02-01,FAC-001,Chicago Main Plant,USA,North America,Environmental,47.19,83.98,1,0,1,52.2,3.67,0,0.0,76.68,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000124,2022,2,February,Q1,2022-02-01,FAC-001,Chicago Main Plant,USA,North America,Health & Safety,46.34,81.59,3,2,1,50.0,3.38,0,0.0,76.84,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000125,2022,2,February,Q1,2022-02-01,FAC-001,Chicago Main Plant,USA,North America,Human Rights,46.47,83.27,1,0,1,48.5,3.41,0,0.0,75.8,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000126,2022,2,February,Q1,2022-02-01,FAC-001,Chicago Main Plant,USA,North America,Whistleblower,44.46,81.11,4,2,2,45.1,3.55,0,0.0,77.25,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000127,2022,2,February,Q1,2022-02-01,FAC-001,Chicago Main Plant,USA,North America,Code of Conduct,45.98,82.26,2,1,1,50.9,3.62,0,0.0,76.96,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000128,2022,2,February,Q1,2022-02-01,FAC-001,Chicago Main Plant,USA,North America,Conflict of Interest,46.6,81.89,4,3,1,42.0,3.33,0,0.0,75.39,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000129,2022,2,February,Q1,2022-02-01,FAC-001,Chicago Main Plant,USA,North America,Supplier Standards,45.13,84.58,1,0,1,49.6,3.6,0,0.0,75.76,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000130,2022,2,February,Q1,2022-02-01,FAC-001,Chicago Main Plant,USA,North America,Information Security,47.1,80.71,5,3,2,46.1,3.54,0,0.0,74.11,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000131,2022,2,February,Q1,2022-02-01,FAC-002,Detroit Assembly,USA,North America,Anti-Corruption,45.56,82.68,4,2,2,47.1,3.7,0,0.0,77.2,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000132,2022,2,February,Q1,2022-02-01,FAC-002,Detroit Assembly,USA,North America,Data Privacy,45.8,82.21,3,2,1,50.0,3.39,0,0.0,72.89,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000133,2022,2,February,Q1,2022-02-01,FAC-002,Detroit Assembly,USA,North America,Environmental,47.83,83.35,5,3,2,50.9,3.34,0,0.0,75.85,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000134,2022,2,February,Q1,2022-02-01,FAC-002,Detroit Assembly,USA,North America,Health & Safety,45.86,79.83,1,0,1,49.6,3.5,0,0.0,78.85,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000135,2022,2,February,Q1,2022-02-01,FAC-002,Detroit Assembly,USA,North America,Human Rights,46.71,82.3,2,1,1,52.6,3.57,1,0.0,73.84,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000136,2022,2,February,Q1,2022-02-01,FAC-002,Detroit Assembly,USA,North America,Whistleblower,46.44,80.84,5,4,1,44.5,3.06,0,0.0,79.09,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000137,2022,2,February,Q1,2022-02-01,FAC-002,Detroit Assembly,USA,North America,Code of Conduct,45.61,82.44,1,0,1,44.0,3.79,0,0.0,75.93,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000138,2022,2,February,Q1,2022-02-01,FAC-002,Detroit Assembly,USA,North America,Conflict of Interest,45.82,81.01,2,1,1,49.0,3.56,0,0.0,75.34,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000139,2022,2,February,Q1,2022-02-01,FAC-002,Detroit Assembly,USA,North America,Supplier Standards,46.9,82.12,0,0,0,48.8,3.69,0,0.0,74.28,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000140,2022,2,February,Q1,2022-02-01,FAC-002,Detroit Assembly,USA,North America,Information Security,49.23,80.47,2,1,1,45.4,3.27,0,0.0,77.01,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000141,2022,2,February,Q1,2022-02-01,FAC-003,Toronto Operations,Canada,North America,Anti-Corruption,46.02,80.79,1,0,1,47.7,3.06,0,0.0,78.06,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000142,2022,2,February,Q1,2022-02-01,FAC-003,Toronto Operations,Canada,North America,Data Privacy,47.29,83.05,1,0,1,48.9,3.26,0,0.0,74.29,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000143,2022,2,February,Q1,2022-02-01,FAC-003,Toronto Operations,Canada,North America,Environmental,43.57,82.01,0,0,0,49.4,3.77,0,0.0,77.58,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000144,2022,2,February,Q1,2022-02-01,FAC-003,Toronto Operations,Canada,North America,Health & Safety,45.68,80.81,1,0,1,50.0,3.4,0,0.0,75.95,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000145,2022,2,February,Q1,2022-02-01,FAC-003,Toronto Operations,Canada,North America,Human Rights,47.1,79.96,1,0,1,49.4,3.61,0,0.0,78.17,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000146,2022,2,February,Q1,2022-02-01,FAC-003,Toronto Operations,Canada,North America,Whistleblower,49.17,80.65,1,0,1,49.7,3.81,0,0.0,77.9,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000147,2022,2,February,Q1,2022-02-01,FAC-003,Toronto Operations,Canada,North America,Code of Conduct,46.35,82.88,3,2,1,48.3,3.52,0,0.0,77.2,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000148,2022,2,February,Q1,2022-02-01,FAC-003,Toronto Operations,Canada,North America,Conflict of Interest,44.68,83.44,0,0,0,44.2,3.31,0,0.0,75.33,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000149,2022,2,February,Q1,2022-02-01,FAC-003,Toronto Operations,Canada,North America,Supplier Standards,46.74,81.9,1,0,1,48.7,3.66,0,0.0,76.3,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000150,2022,2,February,Q1,2022-02-01,FAC-003,Toronto Operations,Canada,North America,Information Security,45.21,81.8,2,1,1,45.5,3.4,0,0.0,77.16,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000151,2022,2,February,Q1,2022-02-01,FAC-004,Munich Precision Works,Germany,Europe,Anti-Corruption,46.8,82.82,1,0,1,48.7,3.46,0,0.0,75.15,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000152,2022,2,February,Q1,2022-02-01,FAC-004,Munich Precision Works,Germany,Europe,Data Privacy,43.67,79.45,4,3,1,46.7,3.55,0,0.0,74.48,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000153,2022,2,February,Q1,2022-02-01,FAC-004,Munich Precision Works,Germany,Europe,Environmental,42.66,81.7,1,0,1,47.3,3.11,0,0.0,76.93,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000154,2022,2,February,Q1,2022-02-01,FAC-004,Munich Precision Works,Germany,Europe,Health & Safety,46.76,82.1,4,2,2,52.1,3.39,0,0.0,72.93,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000155,2022,2,February,Q1,2022-02-01,FAC-004,Munich Precision Works,Germany,Europe,Human Rights,42.99,83.19,2,1,1,52.3,3.53,0,0.0,75.68,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000156,2022,2,February,Q1,2022-02-01,FAC-004,Munich Precision Works,Germany,Europe,Whistleblower,46.56,78.72,2,1,1,44.2,3.79,0,0.0,76.15,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000157,2022,2,February,Q1,2022-02-01,FAC-004,Munich Precision Works,Germany,Europe,Code of Conduct,46.95,82.09,1,0,1,47.7,3.4,0,0.0,76.35,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000158,2022,2,February,Q1,2022-02-01,FAC-004,Munich Precision Works,Germany,Europe,Conflict of Interest,46.21,84.4,2,1,1,44.7,3.45,0,0.0,75.43,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000159,2022,2,February,Q1,2022-02-01,FAC-004,Munich Precision Works,Germany,Europe,Supplier Standards,45.76,81.33,5,4,1,47.7,3.39,0,0.0,76.81,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000160,2022,2,February,Q1,2022-02-01,FAC-004,Munich Precision Works,Germany,Europe,Information Security,44.81,81.47,0,0,0,46.2,3.65,0,0.0,73.78,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000161,2022,2,February,Q1,2022-02-01,FAC-005,Stuttgart Engineering,Germany,Europe,Anti-Corruption,42.43,82.33,5,4,1,49.4,3.34,0,0.0,77.43,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000162,2022,2,February,Q1,2022-02-01,FAC-005,Stuttgart Engineering,Germany,Europe,Data Privacy,44.65,85.06,0,0,0,45.7,3.36,0,0.0,76.88,Below Target,Near Compliant,Significantly Delayed,False
GOV-0000163,2022,2,February,Q1,2022-02-01,FAC-005,Stuttgart Engineering,Germany,Europe,Environmental,47.2,82.13,1,0,1,48.6,3.83,0,0.0,73.11,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000164,2022,2,February,Q1,2022-02-01,FAC-005,Stuttgart Engineering,Germany,Europe,Health & Safety,46.9,82.97,1,0,1,51.5,3.43,0,0.0,77.82,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000165,2022,2,February,Q1,2022-02-01,FAC-005,Stuttgart Engineering,Germany,Europe,Human Rights,44.26,81.34,2,1,1,48.7,3.46,0,0.0,77.9,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000166,2022,2,February,Q1,2022-02-01,FAC-005,Stuttgart Engineering,Germany,Europe,Whistleblower,49.69,83.61,3,2,1,49.7,3.67,0,0.0,75.33,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000167,2022,2,February,Q1,2022-02-01,FAC-005,Stuttgart Engineering,Germany,Europe,Code of Conduct,45.02,82.47,5,4,1,48.6,3.51,0,0.0,76.24,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000168,2022,2,February,Q1,2022-02-01,FAC-005,Stuttgart Engineering,Germany,Europe,Conflict of Interest,44.11,83.49,0,0,0,51.8,3.59,0,0.0,76.39,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000169,2022,2,February,Q1,2022-02-01,FAC-005,Stuttgart Engineering,Germany,Europe,Supplier Standards,45.56,83.76,3,2,1,46.2,3.55,0,0.0,76.46,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000170,2022,2,February,Q1,2022-02-01,FAC-005,Stuttgart Engineering,Germany,Europe,Information Security,45.68,83.07,4,3,1,51.3,3.32,0,0.0,74.58,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000171,2022,2,February,Q1,2022-02-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Anti-Corruption,47.5,84.08,5,3,2,45.0,3.08,0,0.0,76.94,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000172,2022,2,February,Q1,2022-02-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Data Privacy,45.65,81.84,4,2,2,50.4,3.48,0,0.0,76.31,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000173,2022,2,February,Q1,2022-02-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Environmental,46.1,80.31,2,1,1,48.4,3.83,0,0.0,77.34,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000174,2022,2,February,Q1,2022-02-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Health & Safety,47.25,83.2,1,0,1,48.7,3.18,0,0.0,77.37,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000175,2022,2,February,Q1,2022-02-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Human Rights,45.83,80.79,2,1,1,44.2,3.61,0,0.0,80.07,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000176,2022,2,February,Q1,2022-02-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Whistleblower,46.2,78.96,0,0,0,46.2,3.39,0,0.0,79.89,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000177,2022,2,February,Q1,2022-02-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Code of Conduct,44.13,82.79,4,3,1,47.4,3.38,1,0.0,77.1,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000178,2022,2,February,Q1,2022-02-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Conflict of Interest,46.81,81.11,5,3,2,50.1,3.57,0,0.0,76.87,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000179,2022,2,February,Q1,2022-02-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Supplier Standards,45.64,83.16,2,1,1,47.7,3.48,0,0.0,73.9,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000180,2022,2,February,Q1,2022-02-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Information Security,43.2,83.87,0,0,0,43.4,3.85,0,0.0,77.53,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000181,2022,2,February,Q1,2022-02-01,FAC-007,Lyon Components,France,Europe,Anti-Corruption,45.28,81.81,1,0,1,52.5,3.72,0,0.0,75.55,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000182,2022,2,February,Q1,2022-02-01,FAC-007,Lyon Components,France,Europe,Data Privacy,43.64,82.82,0,0,0,48.1,3.37,0,0.0,75.43,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000183,2022,2,February,Q1,2022-02-01,FAC-007,Lyon Components,France,Europe,Environmental,43.41,82.4,1,0,1,48.1,3.34,0,0.0,77.91,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000184,2022,2,February,Q1,2022-02-01,FAC-007,Lyon Components,France,Europe,Health & Safety,47.54,81.56,1,0,1,43.8,3.46,0,0.0,77.36,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000185,2022,2,February,Q1,2022-02-01,FAC-007,Lyon Components,France,Europe,Human Rights,44.67,80.96,4,2,2,45.5,3.52,0,0.0,79.05,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000186,2022,2,February,Q1,2022-02-01,FAC-007,Lyon Components,France,Europe,Whistleblower,49.09,81.37,5,4,1,48.6,3.51,0,0.0,74.38,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000187,2022,2,February,Q1,2022-02-01,FAC-007,Lyon Components,France,Europe,Code of Conduct,44.45,81.89,2,1,1,48.7,3.41,0,0.0,74.8,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000188,2022,2,February,Q1,2022-02-01,FAC-007,Lyon Components,France,Europe,Conflict of Interest,45.07,85.12,3,2,1,44.1,3.19,0,0.0,74.84,Below Target,Near Compliant,Slightly Delayed,False
GOV-0000189,2022,2,February,Q1,2022-02-01,FAC-007,Lyon Components,France,Europe,Supplier Standards,47.18,81.62,1,0,1,49.9,3.4,0,0.0,76.59,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000190,2022,2,February,Q1,2022-02-01,FAC-007,Lyon Components,France,Europe,Information Security,45.18,78.91,3,2,1,48.6,3.46,1,0.0,77.62,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000191,2022,2,February,Q1,2022-02-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Anti-Corruption,43.14,81.58,1,0,1,50.0,3.53,0,0.0,78.52,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000192,2022,2,February,Q1,2022-02-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Data Privacy,47.14,81.41,5,3,2,44.7,3.64,0,113729.67,76.76,Below Target,Non-Compliant,Slightly Delayed,True
GOV-0000193,2022,2,February,Q1,2022-02-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Environmental,44.83,78.95,0,0,0,46.0,3.46,0,0.0,74.31,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000194,2022,2,February,Q1,2022-02-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Health & Safety,49.09,82.94,0,0,0,49.1,3.62,0,0.0,74.75,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000195,2022,2,February,Q1,2022-02-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Human Rights,42.88,81.02,1,0,1,51.5,3.26,0,0.0,76.78,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000196,2022,2,February,Q1,2022-02-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Whistleblower,45.51,83.08,0,0,0,47.8,3.4,0,0.0,74.94,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000197,2022,2,February,Q1,2022-02-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Code of Conduct,42.36,81.68,0,0,0,53.5,3.3,0,0.0,78.58,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000198,2022,2,February,Q1,2022-02-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Conflict of Interest,45.7,83.44,4,3,1,43.9,3.66,0,0.0,77.55,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000199,2022,2,February,Q1,2022-02-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Supplier Standards,44.49,80.52,1,0,1,45.9,3.45,1,0.0,76.69,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000200,2022,2,February,Q1,2022-02-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Information Security,47.52,83.88,0,0,0,43.8,3.54,0,0.0,75.64,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000201,2022,2,February,Q1,2022-02-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Anti-Corruption,43.27,85.65,0,0,0,53.1,3.84,0,0.0,76.02,Below Target,Near Compliant,Significantly Delayed,False
GOV-0000202,2022,2,February,Q1,2022-02-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Data Privacy,47.95,79.98,5,4,1,51.8,3.52,0,0.0,76.67,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000203,2022,2,February,Q1,2022-02-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Environmental,48.46,82.2,4,3,1,47.7,3.45,0,0.0,78.02,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000204,2022,2,February,Q1,2022-02-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Health & Safety,45.78,82.84,0,0,0,44.3,3.49,0,0.0,75.18,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000205,2022,2,February,Q1,2022-02-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Human Rights,47.29,81.29,3,2,1,50.0,3.63,0,0.0,76.25,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000206,2022,2,February,Q1,2022-02-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Whistleblower,46.38,81.42,3,2,1,46.9,3.64,0,0.0,78.45,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000207,2022,2,February,Q1,2022-02-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Code of Conduct,43.63,82.59,4,2,2,50.1,3.15,0,0.0,75.0,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000208,2022,2,February,Q1,2022-02-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Conflict of Interest,42.67,82.82,1,0,1,46.4,3.46,0,0.0,78.55,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000209,2022,2,February,Q1,2022-02-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Supplier Standards,45.96,83.77,3,2,1,43.6,3.42,0,0.0,75.63,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000210,2022,2,February,Q1,2022-02-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Information Security,48.05,82.7,1,0,1,47.3,3.21,0,0.0,77.09,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000211,2022,2,February,Q1,2022-02-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Anti-Corruption,46.37,83.51,0,0,0,47.2,3.96,0,114335.89,76.05,Below Target,Non-Compliant,Significantly Delayed,True
GOV-0000212,2022,2,February,Q1,2022-02-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Data Privacy,44.37,83.2,4,3,1,50.9,4.0,0,0.0,75.64,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000213,2022,2,February,Q1,2022-02-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Environmental,46.24,81.72,3,2,1,49.9,3.43,0,0.0,76.99,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000214,2022,2,February,Q1,2022-02-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Health & Safety,46.55,80.06,2,1,1,52.5,3.62,0,0.0,75.47,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000215,2022,2,February,Q1,2022-02-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Human Rights,47.14,81.19,5,4,1,44.3,3.18,0,0.0,76.32,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000216,2022,2,February,Q1,2022-02-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Whistleblower,44.62,81.23,3,2,1,48.7,3.75,0,0.0,74.48,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000217,2022,2,February,Q1,2022-02-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Code of Conduct,44.65,77.69,5,4,1,47.0,3.45,0,0.0,74.76,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000218,2022,2,February,Q1,2022-02-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Conflict of Interest,46.01,82.36,5,4,1,43.9,3.44,0,0.0,74.55,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000219,2022,2,February,Q1,2022-02-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Supplier Standards,44.08,80.24,5,3,2,52.0,3.35,0,0.0,77.74,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000220,2022,2,February,Q1,2022-02-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Information Security,44.73,82.2,0,0,0,48.7,3.46,0,0.0,79.09,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000221,2022,2,February,Q1,2022-02-01,FAC-011,Monterrey Plant,Mexico,Latin America,Anti-Corruption,45.46,83.64,4,2,2,44.8,2.98,0,0.0,77.05,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000222,2022,2,February,Q1,2022-02-01,FAC-011,Monterrey Plant,Mexico,Latin America,Data Privacy,45.97,80.4,3,2,1,49.4,3.42,0,0.0,75.63,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000223,2022,2,February,Q1,2022-02-01,FAC-011,Monterrey Plant,Mexico,Latin America,Environmental,47.27,81.63,4,2,2,44.5,3.51,0,0.0,77.86,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000224,2022,2,February,Q1,2022-02-01,FAC-011,Monterrey Plant,Mexico,Latin America,Health & Safety,45.16,79.6,1,0,1,50.9,3.41,0,0.0,77.54,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000225,2022,2,February,Q1,2022-02-01,FAC-011,Monterrey Plant,Mexico,Latin America,Human Rights,45.94,83.68,3,2,1,52.5,3.45,0,63614.21,78.05,Below Target,Non-Compliant,Significantly Delayed,True
